macula_greek_word_id	sense_number
n42009039016	1
n44013013016	1
n50003013016	1
n42002024016	1
n54006017014	1
n41005014003	1
n40008033003	1
n42008034004	1
n43021017035	1
n43021015027	1
n42008032007	1
n40008030009	1
n41005011010	1
n42015015017	1
n46004008017	1
n55002012004	1
n58005014012	1
n58008008001	1
n45009019007	1
n42011042031	1
n58013005006	4
n43007006011	3
n43011028015	3
n51001006002	2
n40026050009	2
n44012020009	2
n48004018012	1
n42013001001	1
n44010033018	1
n47010002005	1
n47011009002	1
n46005003007	1
n47013002005	1
n47010011015	1
n46005003014	1
n47013010007	1
n44024019011	1
n48004020003	1
n61001012014	1
n44010021018	1
n66017008048	1
n44017006022	1
n58012011007	1
n61001009004	1
n51002015001	2
n51003009005	1
n58010034008	2
n42011039024	1
n40023025020	1
n45006005003	1
n44018003013	1
n44016025016	1
n57001009014	1
n55001008012	1
n49003001006	1
n44028017032	1
n40027015011	1
n49004001006	1
n44023018013	1
n40027016004	1
n44016027022	1
n58013003003	1
n57001001002	1
n44025027006	1
n44025014023	1
n41015006007	1
n58010034004	1
n59002002017	2
n66022011007	1
n43007024004	2
n66001016021	1
n43011044013	1
n44007026009	1
n44019027017	1
n66019010014	1
n66006011019	1
n66022009006	1
n51004007015	1
n40018033007	1
n40018028009	1
n40024049005	1
n40018029004	1
n40018031004	1
n51001007007	1
n45011024015	1
n41014070017	7
n40027011015	6
n40004006006	5
n40025024015	4
n43001049013	3
n44026015005	2
n44022008005	2
n43001022005	2
n44009005004	2
n40002006008	2
n48004007003	2
n40016017008	2
n66016005009	2
n66005009007	2
n40026063022	1
n43010024017	1
n44013033022	1
n42022067004	1
n43018037008	1
n42015031010	1
n43018017015	1
n45009020006	1
n59004011023	1
n43003010007	1
n58001012014	1
n43019012017	1
n43004019009	1
n42023037005	1
n43008025006	1
n41008029017	1
n43019009012	1
n41001024014	1
n40027040016	1
n58005005017	1
n44021038004	1
n40004003009	1
n41014070021	1
n40005025009	1
n43008048013	1
n42022058012	1
n43009028008	1
n42019021007	1
n43004012004	1
n43008053004	1
n41012014009	1
n41003011016	1
n40014033012	1
n43011027009	1
n43001042012	1
n59004012015	1
n41001011008	1
n42022070006	1
n66004011002	1
n66003001033	1
n42004003008	1
n43001049006	1
n43001019024	1
n42007020017	1
n45014004003	1
n42023040018	1
n40011003004	1
n41014061017	1
n43006069008	1
n44022027011	1
n43018033017	1
n43021012016	1
n42003022019	1
n66003016004	1
n41012034013	1
n40014028010	1
n66003017017	1
n66003015008	1
n43018025018	1
n40022016015	1
n43001025013	1
n40026073015	1
n40016023012	1
n66002009010	1
n42004009018	1
n40016016007	1
n40016018007	1
n43007052011	1
n42023003008	1
n45002001003	1
n42004041012	1
n42007019007	1
n43001021008	1
n42004034014	1
n41015002007	1
n42023039011	1
n43001021015	1
n58001005009	1
n40005009003	1
n44003022024	4
n44022010018	3
n44009006009	3
n43008040011	3
n40013003002	3
n42002020017	3
n44027025014	3
n44023018026	3
n42002017008	3
n43008030003	2
n58007014017	2
n40010019019	2
n44026022025	2
n42002015014	2
n41011023028	2
n58011018003	2
n41013011020	2
n41013011009	2
n58005005012	2
n40010019010	2
n41014031004	2
n43016018013	2
n42002018008	2
n52002002014	1
n46014023012	1
n43016013017	1
n43012029015	1
n40009033005	1
n43008012004	1
n49006020013	1
n40012034006	1
n43017013008	1
n44008025006	1
n40012022014	1
n42024006008	1
n44002006018	1
n46014027004	1
n44005040008	1
n41012001006	1
n66021015003	1
n58006009014	1
n49004025005	1
n46002006003	1
n46014005005	1
n58001002006	1
n43007018004	1
n44014009005	1
n43015022005	1
n46014009020	1
n43016029009	1
n42001064012	1
n43018023006	1
n44018009014	1
n43012049006	1
n41004033005	1
n42011014014	1
n44023009026	1
n43003034010	1
n44019006015	1
n44018025012	1
n66017001014	1
n43018020026	1
n44004029018	1
n46014028011	1
n42022047003	1
n44007038015	1
n46002007002	1
n41005035003	1
n44026026011	1
n44007044015	1
n47012019010	1
n43012050020	1
n42007015007	1
n44008026004	1
n43018020006	1
n40012036009	1
n49005019001	1
n60003010019	1
n58011004027	1
n47002017024	1
n41007035015	1
n59001019016	1
n41016019008	1
n52002004011	1
n42011037004	1
n42001019017	1
n43016025004	1
n44003024012	1
n43012050013	1
n40017005003	1
n40014027003	1
n43016013023	1
n43014010023	1
n43009029005	1
n40010020014	1
n52002016005	1
n44010046004	1
n42004041022	1
n42024044010	1
n42001055002	1
n43007046005	1
n44016032002	1
n44016013018	1
n44011020014	1
n41004034005	1
n44014001016	1
n58004008010	1
n42009011010	1
n44002004008	1
n44003021011	1
n40023001004	1
n44004020010	1
n43008044040	1
n46014029006	1
n44007006001	1
n41013011026	1
n44011019020	1
n42001022005	1
n43006063015	1
n44016014021	1
n44002031002	1
n40026047004	1
n66021009021	1
n43015003009	1
n44016006013	1
n46014002015	1
n42001020008	1
n43016025012	1
n40013034014	1
n46014006009	1
n46014006016	1
n44011014002	1
n59005010012	1
n61001021013	1
n66010004003	1
n43012041010	1
n47013003007	1
n44028021022	1
n44021039022	1
n42008049003	1
n43008020004	1
n43008038007	1
n42002038010	1
n41002002013	1
n43012048017	1
n43009021023	1
n47004013013	1
n46014018008	1
n42006045026	1
n41014043005	1
n44006011008	1
n43015011002	1
n59002012002	1
n46014005017	1
n46012030009	1
n60004011003	1
n46014013003	1
n43007026004	1
n43003031020	1
n44002011009	1
n50001014017	1
n44004001001	1
n66010008010	1
n42022060013	1
n44004017013	1
n46014021012	1
n42001070002	1
n47004013019	1
n46014035016	1
n42005004004	1
n44002007012	1
n44013046013	1
n58002003010	1
n46014002007	1
n40013010011	1
n58013007006	1
n51004004007	1
n44028025018	1
n44006010011	1
n58012025005	1
n40010020006	1
n46013001006	1
n46002013003	1
n45007001007	1
n47007014015	1
n42005021014	1
n44004031018	1
n41016017014	1
n43003011008	1
n41002007004	1
n46003001005	1
n44010044002	1
n66004001020	1
n47012004014	1
n46012003009	1
n42024025017	1
n41006050010	1
n46014019010	1
n46014002003	1
n44022009016	1
n46014004002	1
n46014034011	1
n43004026008	1
n46014003005	1
n41001034015	1
n45003019012	1
n43007017021	1
n40012046017	1
n40012047017	1
n40012034017	1
n43012049020	1
n61003016006	1
n44006013011	1
n44011015006	1
n66001012007	1
n46014039009	1
n44010007007	1
n43016033002	1
n43018021008	1
n43008044034	1
n43016001002	1
n40013034003	1
n43016004003	1
n43008026020	1
n44005020004	1
n43009037010	1
n45015018005	1
n65001015023	1
n58003005015	1
n66010004018	1
n41005036007	1
n44013045014	1
n43008026005	1
n40028018005	1
n56002001003	1
n58012024010	1
n43012036014	1
n43008028029	1
n43001037007	1
n62004005011	1
n46015034014	1
n46009008005	1
n56002015002	1
n44020030007	1
n58001001007	1
n44014025002	1
n40015031007	1
n41007037016	1
n43014030003	1
n64001014010	1
n43019010008	1
n47011023005	1
n63001012020	1
n43007013004	1
n43004027021	1
n58002005011	1
n43004027013	1
n46014011015	1
n46014011011	1
n42024032014	1
n46014009015	1
n43017001002	1
n66013005005	1
n40012046003	1
n66013011016	1
n40013013006	1
n44017019019	1
n65001016014	1
n43016006004	1
n47011017006	1
n44013042009	1
n42001045009	1
n58002002006	1
n51004003014	1
n43014025002	1
n66013015012	1
n46013011004	1
n44026031003	1
n44009027021	1
n44009029001	1
n43010006015	1
n43008025016	1
n40009018003	1
n52001008035	1
n42002033012	1
n47011017002	1
n42024036004	1
n42002050008	1
n54005013018	1
n40013033003	1
n41008032005	1
n42012003017	1
n66010003011	1
n41014009018	1
n40026013014	1
n58009019001	1
n42020020004	1
n44025007015	4
n44026010024	3
n44020009018	2
n44020009010	1
n60001007008	1
n66003018006	1
n44020033003	1
n66021018011	1
n66021021021	1
n60001018007	1
n44003006006	1
n54002009017	1
n60003003010	1
n58009004011	1
n66017004011	1
n66018012002	1
n51002020015	1
n41011016006	8
n44027027006	7
n44013049001	6
n48002006012	5
n45002018008	4
n50001010006	4
n48004001011	3
n46015041015	3
n42012007014	2
n40010031006	2
n42012024023	1
n40006026027	1
n40012012003	1
n65001004007	3
n48003001012	2
n45015004003	1
n49003003009	1
n46003012013	2
n43006010010	1
n40006030004	1
n59001011011	1
n42012028006	1
n41006039011	1
n66009004008	1
n60001024012	1
n60001024015	1
n66008007032	1
n60001024005	1
n40014019008	1
n59001010011	1
n41004028006	1
n40013026005	1
n48003008013	1
n42002017003	1
n40024048012	2
n42001021012	1
n58010037011	1
n40025005001	1
n42012045011	1
n66014018040	1
n43020024009	1
n43011016006	1
n43021002009	1
n44009022004	3
n55002001005	2
n55004017007	1
n50004013005	1
n54001012004	1
n45004020012	1
n49006010003	1
n40011019021	2
n42007035002	2
n54003016013	2
n42010029004	1
n45003004016	1
n48002016005	1
n48003008008	1
n45003030006	1
n45008030015	1
n59002024005	1
n48005004007	1
n46006011010	1
n45003024001	1
n42016015007	1
n59002025010	1
n48003011006	1
n48002017004	1
n45008033008	1
n45008030012	1
n59002021008	1
n45003028003	1
n45003020006	1
n45004002006	1
n48002016037	1
n45004005009	1
n56003007002	1
n42018014005	1
n44013039006	1
n44013038023	1
n45002013014	1
n48003024012	1
n48002016023	1
n40012037006	1
n46004004009	1
n45005009004	1
n45005001001	1
n45003026022	1
n45006007004	1
n42007029009	1
n54006007009	5
n41008023007	4
n58006008001	3
n42015022010	2
n44005010018	1
n44005006008	1
n44005009026	1
n44005015006	1
n44009022006	4
n44021027018	3
n44002006010	2
n44021031013	1
n44019032011	1
n41004010005	1
n42009018009	1
n49004029003	2
n40007017010	1
n40007018010	1
n40012033020	1
n40012033015	1
n42006043012	1
n42006043008	1
n40013048017	1
n65001023019	3
n41014063006	2
n43019023021	2
n43019023025	2
n44009039021	1
n42009003021	1
n41006009008	1
n40010010007	1
n40005040008	1
n42006029020	1
n42003011008	1
n42006015004	1
n44018027008	1
n62002027024	1
n62002027004	1
n62002020003	1
n41006049011	1
n40014026013	1
n44014014012	1
n44016029004	1
n44010017005	1
n44002012005	1
n42009007010	1
n44005024015	1
n40002006011	2
n40028014007	1
n44026030007	1
n40010018003	1
n44024001019	1
n44023026005	1
n40027011012	1
n44024010008	1
n40027015006	1
n41013009015	1
n44023024012	1
n40027011007	1
n40027002009	1
n42021012023	1
n40027027005	1
n44023033011	1
n40027021004	1
n42020020022	1
n40027014012	1
n60002014002	1
n40013030018	1
n40013036021	1
n40013029008	1
n40013025013	1
n40013040005	1
n40013038019	1
n40013026013	1
n40013027021	1
n47003006003	2
n51001012005	1
n43018003019	1
n45003009003	1
n41012004009	1
n45011012010	1
n46006007005	1
n40004003004	4
n52003005018	4
n44024006005	3
n44016007006	3
n52003005015	2
n59001013014	2
n42004002003	2
n40004001011	2
n46007005023	2
n41001013008	2
n48006001023	2
n59001014003	2
n46010013016	2
n59001013002	2
n59001013007	2
n46010009008	2
n41010002011	1
n42011016003	1
n40022018011	1
n47013005002	1
n41012015011	1
n43006006004	1
n40022035007	1
n58011017006	1
n40016001007	1
n66002010016	1
n66003010023	1
n41008011016	1
n66002002019	1
n44005009010	1
n44015010004	1
n58002018009	1
n40019003005	1
n58003009002	1
n58002018006	1
n58004015011	1
n43008006004	1
n42013011018	2
n58007025006	1
n42016021017	1
n44023032006	1
n44023023016	1
n49006009009	4
n44016026022	3
n58013005013	2
n44027040010	1
n40021007014	1
n42001039011	1
n42001065013	1
n45011015004	2
n44027022007	1
n45003014004	1
n50004015023	1
n41007021014	1
n40015019011	1
n41013020004	1
n41013020019	1
n40024022017	1
n40024022004	1
n59002006009	1
n44010038021	1
n50001027027	2
n50004003013	1
n49004016013	2
n50001019014	1
n55002004007	1
n48003020003	1
n58008006011	1
n58012024004	1
n58009015006	1
n54002005006	1
n48003019021	1
n44010023001	1
n46007035019	1
n47011010011	2
n58011033010	1
n45003019016	1
n44022006010	2
n44008026012	1
n50001010009	1
n61003001015	1
n44028001002	5
n44028004023	4
n40014036015	3
n44023024008	2
n44027044020	2
n44027043005	1
n60003020021	1
n42007003016	1
n66007015025	2
n66021003018	1
n66012012010	1
n66013006023	1
n43001014007	1
n40003004024	1
n41001006017	1
n66009003006	1
n66009007005	1
n66016003019	2
n61001003010	1
n43005024031	1
n42018018011	1
n49004018007	1
n42012015018	1
n58007003008	1
n45011015013	1
n43005039009	1
n41010030029	1
n43006035010	1
n43020031018	1
n58007016011	1
n44005020014	1
n41009045016	1
n62003014010	1
n43006053026	1
n40019016013	1
n66002007020	1
n43014006014	1
n47002016012	1
n43003036007	1
n60003010004	1
n51003003005	1
n66022002013	1
n43010010016	1
n66021006027	1
n62005011016	1
n60003007018	1
n43017003006	1
n47004011014	1
n44013046028	1
n42018030016	1
n43008012028	1
n41009043017	1
n40019017020	1
n43011025011	1
n45006004026	1
n45007010011	1
n62001001023	1
n56001002003	1
n44008033020	1
n43001004007	1
n43006051038	1
n43006068010	1
n42016025013	1
n51003004006	1
n43001004003	1
n50002016002	1
n46003022010	1
n66022014016	1
n66020015010	1
n43012025019	1
n46015019004	1
n48006008023	1
n43003016024	1
n54004008018	1
n66017008035	1
n44002028004	1
n62005012016	1
n43004014031	1
n44013048018	1
n62005016016	1
n62001002003	1
n59004014009	1
n45002007013	1
n54006012010	1
n43006027013	1
n66011011009	1
n59001012013	1
n43003015008	1
n40018008024	1
n65001021015	1
n45005017027	1
n40025046011	1
n43005040008	1
n43006063020	1
n66022019023	1
n40007014013	1
n44011018019	1
n44003015005	1
n43005026014	1
n44017025011	1
n43006040020	1
n43012050007	1
n50004003028	1
n45008038007	1
n62005020034	1
n43004036009	1
n62005013007	1
n40019029025	1
n55001010018	1
n43006047008	1
n62003015016	1
n43006033013	1
n66020012024	1
n45006022020	1
n43010028004	1
n42010025012	1
n62002025011	1
n66002010032	1
n43006054012	1
n41010017018	1
n45006023012	1
n43005029009	1
n50001020027	1
n54006019012	1
n54001016023	1
n47002016014	1
n56003007010	1
n55001001010	1
n66021027023	1
n40018009020	1
n62001002013	1
n62005012007	1
n62005011007	1
n47004010013	1
n66013008020	1
n47005004023	1
n66003005019	1
n43006048006	1
n47004012009	1
n43017002014	1
n43005026006	1
n45005021017	1
n45008006012	1
n43003036016	1
n45008002007	1
n43005024017	1
n45005010020	1
n66022001006	1
n66022017022	1
n66007017015	1
n45005018022	1
n45008010015	1
n42009062012	1
n42005002014	2
n43021009003	2
n42021013001	1
n50001019006	1
n44025017005	1
n40021005015	1
n40021002013	1
n40021007003	1
n42013015020	1
n43012015013	1
n66021020009	1
n44003019007	3
n66003005011	2
n51002014001	2
n66021004002	1
n66007017019	1
n60003004013	1
n54002002012	1
n54005004016	1
n64001002004	2
n59005016007	2
n47013007001	2
n45009003001	1
n44026029004	1
n44027029014	1
n47013009012	1
n44011005016	1
n44010011011	1
n44015016005	1
n44015016015	1
n59001023004	1
n59001025013	1
n45002013004	1
n59001022008	1
n44025003010	1
n50002006003	1
n41016012011	1
n50002007004	1
n46008007024	1
n66014004007	1
n66003004009	1
n58004013012	1
n58012018013	1
n40003012023	1
n42003017022	1
n43004011007	1
n46015037011	3
n59002015005	2
n43021007028	2
n47005003006	1
n66003017027	1
n66017016019	1
n66016015015	1
n41014052006	1
n40025036001	1
n40025043007	1
n44019016020	1
n41014051009	1
n40025044016	1
n40025038009	1
n58004013010	1
n60004015011	1
n60002014009	1
n60002012015	1
n55003003002	1
n58012004008	1
n58012001008	1
n46011024003	1
n41014022007	1
n40026026010	1
n41008006015	1
n44020007009	1
n41008019005	1
n44002046009	1
n40015036010	1
n42022019005	1
n46010016017	1
n40014019023	1
n44020011004	1
n44027035013	1
n42024030014	1
n41007003010	1
n61001009008	1
n58007003011	1
n42001058004	1
n42023025007	1
n44009001008	1
n42023019011	1
n40015019008	1
n41007021015	1
n66009021006	1
n41015007014	1
n45001029009	1
n58011037004	1
n42011054003	1
n40026018010	1
n42009012026	1
n53003002006	3
n44028006019	2
n42023041013	1
n44025005014	1
n54006001008	1
n61002001022	1
n56002009003	1
n54006002005	1
n65001004024	1
n55002021015	1
n60002018008	1
n42002029006	1
n44004024012	1
n66006010009	1
n42012006005	1
n40010029004	1
n54005004007	1
n66021016013	1
n66021016028	1
n49003018010	1
n66020009005	1
n44002023009	1
n50003021008	2
n45008029006	1
n66011003014	1
n40011021023	1
n42010013023	1
n66006012019	1
n42007031007	1
n42011051021	1
n44002040013	1
n42011029010	1
n40001017028	1
n44013036005	1
n40023036009	1
n42011030016	1
n49003021014	1
n44014016005	1
n40001017004	1
n40012039006	1
n58003010006	1
n42001048018	1
n40017017007	1
n42011032009	1
n40012041009	1
n40011016005	1
n40012045030	1
n41008038012	1
n51001026011	1
n42009041007	1
n40016004001	1
n40001017009	1
n42001050008	1
n41013030009	1
n41008012009	1
n49003005003	1
n50002015010	1
n42021032009	1
n40024034009	1
n42011050015	1
n42011031011	1
n42017025011	1
n42011029008	1
n40012042009	1
n41009019007	1
n41008012019	1
n40001017018	1
n42001050006	1
n44008033010	1
n44015021004	1
n42016008026	1
n41014047006	1
n44016027013	1
n47012009024	1
n40020015019	1
n59001017003	1
n40012034005	1
n64001011008	1
n42008008008	1
n48006010008	1
n40012035009	1
n40007018004	1
n42012018020	1
n53002017012	1
n45007013017	1
n60003021014	1
n50001006010	1
n45012009009	1
n45008028011	1
n56003001010	1
n42018019009	1
n40007011008	1
n60003013008	1
n42011013008	1
n45012021010	1
n41003004007	1
n45002010011	1
n42012019009	1
n45007019006	1
n42023050010	1
n49004029013	1
n54001019004	1
n45013003008	1
n45007012013	1
n45007018014	1
n57001006012	1
n41010018009	1
n54001005013	1
n42019017005	1
n40019017014	1
n51001010011	1
n47009008021	1
n42006045002	1
n60003011007	1
n60003010009	1
n42018019011	1
n45015002008	1
n45014016006	1
n45016019019	1
n40019017010	1
n53002016023	1
n47005010023	1
n42018018008	1
n42006045006	1
n60002018012	1
n42006045012	1
n45007013003	1
n45012002023	1
n45009011007	1
n40012035006	1
n49002010011	1
n54002010009	1
n40022010016	1
n40012035002	1
n43001046009	1
n45013003020	1
n40025021008	1
n40019016009	1
n52005015012	1
n54005010019	1
n44011024004	1
n59003017017	1
n41010017014	1
n40025023008	1
n40007017004	1
n45002007006	1
n56001016016	1
n44023001013	1
n55003017011	1
n45013004008	1
n55002021019	1
n40005045018	1
n41010018011	1
n45003008018	1
n58010001008	1
n48006006011	1
n58009011007	1
n58013021005	1
n49006008007	1
n42016025009	1
n45010015016	1
n40007011023	1
n43005029005	1
n60003016018	1
n57001014015	1
n44009036017	1
n60003016008	1
n43007012014	1
n45005007010	1
n42001053003	1
n56002010007	1
n49004028013	1
n42010042008	1
n52003006023	1
n42008015014	1
n56002005004	1
n66013002008	1
n62002012003	1
n62002001001	1
n62003007001	1
n62003018001	1
n62005021001	1
n62002028003	1
n62004004006	1
n43013033001	1
n58011031006	1
n44027007005	1
n61001005007	1
n66011006022	1
n41009041007	1
n43001033011	1
n43013005003	1
n44010047003	1
n43004007007	1
n66022001005	1
n66019006010	1
n44008039006	1
n43004014020	1
n66008010028	1
n40027024013	1
n43004014028	1
n41009022010	1
n43001026009	1
n43002009007	1
n44008036010	1
n66001015017	1
n43004010029	1
n40003011006	1
n66017015005	1
n62005006019	1
n43004013011	1
n43004011018	1
n66014007032	1
n49005026008	1
n66022017021	1
n43001031015	1
n43004046012	1
n40014028018	1
n41014013019	1
n62005006014	1
n61003005016	1
n43003005012	1
n62005008005	1
n58009019022	1
n60003020023	1
n66014002009	1
n43004015011	1
n40003016009	1
n66016004015	1
n43007038015	1
n44008036016	1
n43004014007	1
n42016024019	1
n66008011014	1
n43019034015	1
n44008038011	1
n43002009022	1
n42022010015	1
n66007017017	1
n43003023013	1
n66016005006	1
n41001010006	1
n58010022018	1
n59003012015	1
n66012015012	1
n43005007013	1
n66008011024	1
n40008032028	1
n66017001030	1
n61003005013	1
n42007044018	1
n40014029015	1
n62005006006	1
n66021006025	1
n40017015023	1
n66016012018	1
n42003016008	1
n44001005005	1
n61003006006	1
n43002007008	1
n44011016012	1
n42008025025	1
n41001008004	1
n42008024019	1
n61002005015	1
n44005028022	1
n61002001024	1
n42004002016	5
n42004013002	4
n45009028003	3
n58008008011	2
n44021027007	1
n41013004013	1
n44012020003	1
n44012019003	3
n40006032006	2
n42012030008	2
n40016004006	1
n50004017007	1
n50004017003	1
n58013014010	1
n58011014008	1
n44013007015	1
n45011007004	1
n40012039011	1
n44019039005	1
n44009010017	1
n40015014005	1
n44001016020	1
n45002019004	1
n40023016003	1
n40023024001	1
n42012024012	2
n42012003020	1
n40006006008	1
n40024026015	1
n46003002005	2
n41007019020	1
n58009010003	1
n45014020003	1
n46008008001	1
n54004003004	1
n42003011016	1
n40014015028	1
n46008013003	1
n46006013002	1
n42009013032	1
n43004034006	1
n46010003006	1
n45014015015	1
n45014015004	1
n58013009014	1
n46006013009	1
n43012003009	3
n40013046004	2
n60001007007	1
n42010019007	1
n66019015024	1
n66014020002	1
n42021024014	1
n66011002023	1
n60005002008	2
n58012015001	1
n44006002011	2
n44012003004	1
n62003022015	1
n43008029015	1
n44028003005	1
n44009028007	5
n40015011012	4
n41007020008	4
n40015018003	4
n41007015018	4
n43005029002	4
n42003007004	4
n66022001010	3
n66019015006	3
n66001016018	3
n41011019005	3
n41010046006	3
n41010017002	3
n66016014008	3
n44025004016	2
n40020029002	2
n41001005002	2
n40003005002	2
n44019012025	2
n41006011011	2
n41013001002	2
n41007019016	2
n42004037002	2
n41007023006	1
n41007021012	1
n40004004017	1
n66009017034	1
n49004029009	1
n43015026020	1
n66009018021	1
n42004022013	1
n66011005008	1
n66004005005	1
n41012001015	1
n44023023019	1
n45007006015	1
n45006004025	1
n66012002009	3
n41006048004	2
n40014024011	2
n66014010021	1
n66009005010	1
n61002008017	1
n66020010023	1
n42008028026	1
n41005007022	1
n40008029016	1
n66011010021	1
n40008006013	1
n61002008001	1
n41007007007	1
n40015009007	1
n51002022010	1
n47009008015	2
n54006006008	1
n44023035001	1
n44013011014	1
n44002020002	1
n66019017008	1
n40013006001	1
n44026013013	1
n66009002020	1
n66008012011	1
n46015041003	1
n66006012015	1
n66007016013	1
n66012001011	1
n66001016025	1
n40013043007	1
n41001032007	1
n41004006005	1
n40005045012	1
n66010001025	1
n44027020003	1
n42021025005	1
n66016008010	1
n49004026006	1
n42004040004	1
n40017002012	1
n40024029010	1
n59001011004	1
n41013024011	1
n66021023008	1
n66007002008	1
n42023045002	1
n66022005014	1
n41016002014	1
n66016012029	1
n45012001007	1
n47001003014	1
n50002001019	1
n51003012011	1
n58010028006	1
n42024001015	1
n42023056004	1
n41016001016	1
n43019040013	1
n58010035002	2
n41010050003	1
n43020022004	1
n42012059011	2
n42021002008	1
n41012042007	1
n43009022012	1
n42022005004	1
n44023020006	1
n44024009001	1
n42006044019	2
n66014019012	1
n66014018032	1
n66002018028	1
n66001015006	1
n53001012002	1
n53001010003	1
n42001078010	2
n42013029004	1
n40024027007	1
n40002002016	1
n40002009015	1
n66021013002	1
n40002001017	1
n40008011007	1
n66016012028	1
n66007002007	1
n42004039007	1
n40008015010	1
n43004052021	1
n41001031012	1
n42004038017	1
n44028008007	1
n43020025024	1
n43020025034	1
n43001029013	1
n60001019005	1
n44008032017	1
n43001036009	1
n41001027002	1
n41010024004	1
n41010032016	1
n49001012010	1
n58011038016	2
n59003011007	1
n60003021010	2
n61001014006	1
n40002016024	3
n44013050028	2
n40004013012	1
n41007024007	1
n40008034019	1
n40015039013	1
n40015022007	1
n41007031006	1
n40019001018	1
n41005017008	1
n41010001007	1
n41007031019	1
n66021011014	1
n66021018007	1
n66004003007	1
n66021019015	1
n48006017010	1
n60005004007	1
n58005012017	3
n61003010013	2
n61003012016	2
n48004003009	1
n48004009018	1
n51002020007	1
n51002008021	1
n44027027018	2
n44016020002	1
n42009041019	1
n60003018013	1
n44010028015	1
n43006013007	2
n43006012011	2
n41008019011	1
n41008020010	1
n41008008008	1
n40014020011	1
n42009017011	1
n40015037010	1
n41006043003	1
n44014011016	5
n41004030004	4
n58002017007	3
n45009029020	2
n40006008003	2
n42013018012	1
n42013020005	1
n40011016003	1
n42007031003	1
n40007024012	1
n40007026013	1
n40025001002	1
n40018023003	1
n40022002001	1
n40013024006	1
n66016016010	1
n42003005021	1
n66018006020	1
n66018006019	1
n66014010012	1
n40011017006	1
n40014006006	1
n42007032017	1
n41006022008	1
n44020007024	1
n41013035015	1
n44016025004	1
n42011005014	1
n42022025013	3
n46006012014	2
n46007004007	1
n46007004020	1
n58005007011	1
n44027031005	1
n44023017007	1
n44022026004	1
n44021032006	1
n44022025011	1
n44027043003	1
n44010022005	1
n42023047004	1
n42007006019	1
n42007002001	1
n44027011003	1
n44023023006	1
n40027054003	1
n40008008004	1
n40008013006	1
n40008005008	1
n44024023003	1
n44027006004	1
n44010001008	1
n44027001018	1
n44026014024	2
n46015056003	1
n46015055010	1
n66009010007	1
n43002008004	2
n43004007006	1
n43004015018	1
n43002009020	1
n44013025006	1
n55004007006	1
n44020024012	1
n54006016007	1
n42018007008	2
n42018008006	2
n44007024008	2
n53001008005	1
n45012019013	1
n58010030006	1
n42021022003	1
n47007011024	1
n60002014008	1
n41010009005	1
n40019006012	1
n45005018021	1
n45004025011	1
n60004003001	1
n40006034012	1
n40010025001	1
n66005013003	1
n66008009006	1
n59001018014	1
n54004004003	1
n58007015004	1
n42002007009	1
n42002012008	1
n55002004003	1
n61002020020	1
n44001019017	1
n44025003006	2
n44011013019	2
n44024026015	1
n44010005008	1
n44010022024	1
n44024024015	1
n44010029010	1
n44010029005	1
n44020001007	1
n58007017011	1
n58006020009	1
n58005006013	1
n58005010008	1
n58007011030	1
n58007011021	1
n46014040006	1
n51002005018	1
n42001008009	1
n46014001001	2
n60003011011	2
n55002022006	2
n45014019006	2
n58012014002	2
n54006011008	2
n45009030008	2
n45009031003	2
n50003014003	2
n52005015013	2
n44026011015	2
n45012013008	2
n42017023012	2
n50003012008	2
n44026014020	1
n40005010003	1
n42021012012	1
n40005012014	1
n42011049020	1
n43015020017	1
n66012013011	1
n44009005013	1
n40005044013	1
n48001013013	1
n46015009015	1
n48001023007	1
n55003012011	1
n43015020020	1
n44022007015	1
n44022008018	1
n47004009001	1
n40005011007	1
n46004012009	1
n45012014003	1
n44022004005	1
n40010023003	1
n43005016004	1
n48004029008	1
n44009004014	1
n48006012017	1
n44026015016	1
n44007052005	1
n50003006003	1
n48005011010	1
n40023034027	1
n43002015025	1
n42022030007	1
n42016021009	1
n40021012019	1
n58009002013	1
n40015027018	1
n46010021011	1
n42022021012	1
n41011015022	1
n46010021015	1
n41007028013	1
n44006002020	1
n45011009006	1
n42019023010	1
n44016034008	1
n44026013011	1
n45016023015	2
n42016001013	1
n42016003006	1
n42016008006	1
n60004010011	1
n46004001009	1
n46004002006	1
n42012042010	1
n56001007009	1
n48004002006	1
n44018016002	1
n58011035010	1
n43006013004	1
n66008005008	1
n66015008002	1
n42014023018	1
n43002007005	1
n43002007010	1
n41015036005	1
n41004037015	1
n65001019005	1
n46002014001	1
n59003015010	1
n46015046008	1
n46015044003	1
n46015044010	1
n61003016020	1
n61002014010	1
n46014016007	4
n50002030013	3
n48006002007	2
n40013014002	2
n52002016010	1
n46016017016	1
n41006039007	1
n41006039006	1
n65001019004	1
n50002012020	1
n47002011011	3
n47010005013	2
n47011003016	1
n50004007016	1
n47003014004	1
n47004004010	1
n54006003003	2
n54001003014	1
n42011033005	1
n66001009007	2
n46009023008	2
n45011017015	1
n50001007031	1
n40013031013	1
n42013019004	1
n40017020018	1
n42017006010	1
n41004031003	1
n42008047008	1
n61002010017	1
n41005033006	1
n42005014021	1
n44006003001	3
n58002006016	2
n44015014007	2
n40025043018	1
n40025036007	1
n44007023012	1
n42007016018	1
n44015036011	1
n42001078008	1
n42001068008	1
n59001027012	1
n54004007005	1
n40004019010	1
